Inventory_ID,Date,Business_Type,Food_Category,Purchase_Quantity,Units_Sold,Remaining_Stock,Shelf_Life_Days,Storage_Temperature,Daily_Demand,Promotion,Weather,Waste_Quantity,Waste_Reason,Donation_Made,Waste_Level
INV003306,2025-05-29,Supermarket,Fruits,189,169,20,4.0,6.3,169.0,No,Sunny,3,Expired,No,Low
INV003307,2025-05-29,Supermarket,Meat,172,170,2,7.0,4.0,170.0,No,Sunny,0,No Waste,No,Low
INV003308,2025-05-29,Cafeteria,Bakery,78,78,0,1.0,25.2,100.0,Yes,Sunny,0,No Waste,No,Low
INV003309,2025-05-29,Restaurant,Vegetables,69,69,0,8.0,5.7,89.0,No,Cloudy,0,No Waste,No,Low
INV003310,2025-05-29,Cloud Kitchen,Vegetables,171,148,23,7.0,,148.0,Yes,Hot,2,Low Demand,No,Low
INV003311,2025-05-29,Cafeteria,Prepared Food,59,52,7,1.0,19.5,52.0,No,Sunny,2,Expired,No,Medium
INV003312,2025-05-29,Cloud Kitchen,Fruits,99,99,0,8.0,3.8,106.0,No,Cloudy,0,No Waste,No,Low
INV003313,2025-05-29,Cafeteria,Meat,74,57,17,4.0,-3.5,57.0,No,Hot,1,Low Demand,No,Low
INV003314,2025-05-29,Supermarket,Vegetables,203,174,29,,6.4,174.0,No,Cloudy,6,Low Demand,,Medium
INV003315,2025-05-29,Restaurant,Dairy,80,62,18,8.0,5.1,62.0,No,Cloudy,2,Low Demand,No,Medium
INV003316,2025-05-29,Cafeteria,Dairy,80,80,0,4.0,4.8,86.0,Yes,Cloudy,0,No Waste,No,Low
INV003317,2025-05-29,Restaurant,Fruits,56,56,0,1.0,,,No,Sunny,0,No Waste,No,Low
INV003318,2025-05-29,Restaurant,Meat,122,98,24,6.0,4.5,98.0,Yes,Cloudy,4,Low Demand,Yes,Medium
INV003319,2025-05-29,Supermarket,Meat,130,130,0,4.0,0.3,197.0,No,Sunny,0,No Waste,No,Low
INV003320,2025-05-29,Restaurant,Meat,69,69,0,2.0,5.3,80.0,No,Hot,0,No Waste,No,Low
INV003321,2025-05-29,Restaurant,Fruits,75,75,0,4.0,3.4,83.0,No,Sunny,0,No Waste,No,Low
INV003322,2025-05-29,Supermarket,Prepared Food,170,170,0,2.0,13.9,198.0,Yes,Sunny,0,No Waste,No,Low
INV003323,2025-05-29,Cafeteria,Meat,81,54,27,5.0,3.4,54.0,No,Cloudy,5,Overproduction,No,Medium
INV003324,2025-05-30,Cafeteria,Vegetables,79,56,23,7.0,6.8,56.0,No,Cloudy,2,Low Demand,No,Medium
INV003325,2025-05-30,Restaurant,Bakery,98,75,23,4.0,22.3,75.0,No,Cloudy,6,Low Demand,Yes,Medium
INV003326,2025-05-30,Supermarket,Bakery,111,111,0,2.0,19.9,113.0,No,Sunny,0,No Waste,No,Low
INV003327,2025-05-30,Supermarket,Meat,132,132,0,4.0,1.9,182.0,No,Sunny,0,No Waste,,Low
INV003328,2025-05-30,Cloud Kitchen,Fruits,99,77,22,8.0,6.5,77.0,No,Sunny,3,Low Demand,No,Medium
INV003329,2025-05-30,Cafeteria,Bakery,83,75,8,2.0,17.3,75.0,Yes,Cloudy,2,Expired,No,Medium
INV003330,2025-05-30,Supermarket,Bakery,110,110,0,3.0,23.4,157.0,No,Hot,0,No Waste,No,Low
INV003331,2025-05-30,Cafeteria,Vegetables,54,54,0,9.0,6.8,75.0,No,Hot,0,No Waste,No,Low
INV003332,2025-05-30,Restaurant,Fruits,91,91,0,2.0,7.9,103.0,Yes,Hot,0,No Waste,No,Low
INV003333,2025-05-30,Restaurant,Meat,86,46,40,3.0,4.0,46.0,No,Rainy,12,Overproduction,No,High
INV003334,2025-05-30,Restaurant,Prepared Food,88,88,0,1.0,15.5,93.0,Yes,Rainy,0,No Waste,No,Low
INV003335,2025-05-30,Cafeteria,Vegetables,49,49,0,8.0,5.7,58.0,No,Cloudy,0,No Waste,No,Low
INV003336,2025-05-30,Supermarket,Prepared Food,147,127,20,2.0,18.0,127.0,No,Sunny,5,Expired,No,Medium
INV003337,2025-05-30,Cafeteria,Meat,59,57,2,2.0,6.0,57.0,No,Sunny,0,No Waste,No,Low
INV003338,2025-05-30,Restaurant,Prepared Food,87,66,21,2.0,,66.0,No,Sunny,7,Expired,No,Medium
INV003339,2025-05-30,Supermarket,Prepared Food,175,147,28,1.0,13.3,147.0,No,Cloudy,8,Expired,No,Medium
INV003340,2025-05-30,Restaurant,Prepared Food,63,63,0,2.0,26.8,99.0,No,Sunny,0,No Waste,No,Low
INV003341,2025-05-30,Cloud Kitchen,Prepared Food,136,136,0,2.0,17.9,140.0,No,Sunny,0,No Waste,No,Low
INV003342,2025-05-30,Restaurant,Meat,109,66,43,5.0,1.3,66.0,Yes,Rainy,8,Overproduction,No,Medium
INV003343,2025-05-31,Supermarket,Fruits,182,182,0,2.0,1.6,238.0,No,Sunny,0,No Waste,No,Low
INV003344,2025-05-31,Cafeteria,Prepared Food,80,54,26,1.0,26.0,54.0,No,Sunny,13,Expired,No,High
INV003345,2025-05-31,Supermarket,Dairy,143,143,0,3.0,1.8,205.0,Yes,Rainy,0,No Waste,No,Low
INV003346,2025-05-31,Cloud Kitchen,Prepared Food,141,90,51,2.0,22.1,90.0,No,Cloudy,20,Overproduction,Yes,High
INV003347,2025-05-31,Supermarket,Dairy,154,137,17,8.0,4.1,137.0,No,Cloudy,0,No Waste,No,Low
INV003348,2025-05-31,Supermarket,Bakery,151,151,0,3.0,26.4,187.0,No,Sunny,0,No Waste,No,Low
INV003349,2025-05-31,Cafeteria,Meat,62,56,6,5.0,-1.4,56.0,No,,1,Low Demand,,Low
INV003350,2025-05-31,Supermarket,Bakery,132,132,0,,26.4,143.0,No,Hot,0,No Waste,No,Low
INV003351,2025-05-31,Restaurant,Prepared Food,76,76,0,1.0,25.4,79.0,No,Hot,0,No Waste,No,Low
INV003352,2025-05-31,Supermarket,Fruits,208,185,23,5.0,10.3,185.0,No,Hot,6,Low Demand,Yes,Medium
INV003353,2025-05-31,Cafeteria,Prepared Food,84,82,2,2.0,18.6,82.0,Yes,,0,No Waste,No,Low
INV003354,2025-05-31,Supermarket,Vegetables,164,164,0,7.0,0.7,188.0,Yes,Cloudy,0,No Waste,No,Low
INV003355,2025-05-31,Restaurant,Bakery,94,64,30,3.0,21.0,64.0,Yes,Rainy,8,Overproduction,Yes,Medium
INV003356,2025-05-31,Supermarket,Meat,200,147,53,4.0,-1.1,147.0,No,Cloudy,10,Expired,No,Medium
INV003357,2025-05-31,Cafeteria,Fruits,66,64,2,5.0,7.2,64.0,No,Hot,0,No Waste,No,Low
INV003358,2025-05-31,Supermarket,Prepared Food,187,173,14,1.0,22.2,173.0,No,Sunny,4,Expired,No,Medium
INV003359,2025-05-31,Cloud Kitchen,Bakery,115,115,0,3.0,18.0,,Yes,Sunny,0,No Waste,No,Low
INV003360,2025-05-31,Cloud Kitchen,Fruits,142,64,78,3.0,8.7,64.0,No,Rainy,27,Overproduction,Yes,High
INV003361,2025-05-31,Cloud Kitchen,Fruits,162,107,55,3.0,12.4,107.0,No,Sunny,14,Overproduction,Yes,Medium
INV003362,2025-05-31,Supermarket,Bakery,160,158,2,5.0,23.6,158.0,No,Hot,0,No Waste,No,Low
INV003363,2025-05-31,Restaurant,Prepared Food,109,109,0,1.0,23.4,133.0,Yes,Hot,0,No Waste,No,Low
INV003364,2025-05-31,Cloud Kitchen,Bakery,132,67,65,1.0,27.1,67.0,No,Rainy,33,Overproduction,Yes,High
INV003365,2025-05-31,Cloud Kitchen,Dairy,144,96,48,3.0,8.1,96.0,No,Hot,15,Overproduction,No,High
INV003366,2025-05-31,Restaurant,Dairy,98,71,27,8.0,4.5,71.0,No,Hot,6,Low Demand,No,Medium
INV003367,2025-05-31,Supermarket,Prepared Food,127,127,0,2.0,16.4,165.0,No,Cloudy,0,No Waste,No,Low
INV003368,2025-05-31,Cafeteria,Meat,74,62,12,3.0,-0.7,62.0,No,Sunny,3,Low Demand,No,Medium
INV003369,2025-05-31,Supermarket,Bakery,160,160,0,3.0,,213.0,No,Hot,0,No Waste,No,Low
INV003370,2025-05-31,Cafeteria,Meat,82,43,39,7.0,4.2,43.0,Yes,Rainy,11,Overproduction,No,High
INV003371,2025-05-31,Cafeteria,Meat,56,52,4,5.0,3.4,52.0,No,Rainy,0,No Waste,No,Low
INV003372,2025-05-31,Cloud Kitchen,Bakery,145,94,51,5.0,22.0,94.0,No,Hot,7,Overproduction,Yes,Medium
INV003373,2025-05-31,Supermarket,Prepared Food,187,143,44,1.0,28.4,143.0,No,Cloudy,22,Storage Issue,Yes,High
INV003374,2025-05-31,Supermarket,Prepared Food,153,115,38,3.0,26.1,115.0,No,Cloudy,12,Storage Issue,No,Medium
INV003375,2025-06-01,Cafeteria,Dairy,74,54,20,10.0,-0.2,54.0,No,Sunny,3,Low Demand,Yes,Medium
INV003376,2025-06-01,Restaurant,Prepared Food,95,82,13,1.0,19.8,82.0,No,Cloudy,3,Expired,No,Medium
INV003377,2025-06-01,Cafeteria,Meat,70,43,27,1.0,2.6,43.0,No,Rainy,10,Expired,No,High
INV003378,2025-06-01,Cloud Kitchen,Bakery,121,121,0,2.0,22.5,125.0,No,Hot,0,No Waste,No,Low
INV003379,2025-06-01,Cafeteria,Meat,57,57,0,1.0,1.7,59.0,No,Hot,0,No Waste,No,Low
INV003380,2025-06-01,Supermarket,Fruits,143,131,12,6.0,11.0,131.0,No,Rainy,1,Low Demand,No,Low
INV003381,2025-06-01,Restaurant,Bakery,66,66,0,3.0,20.9,97.0,No,Sunny,0,No Waste,No,Low
INV003382,2025-06-01,Supermarket,Vegetables,164,159,5,6.0,1.3,159.0,No,Sunny,1,Expired,No,Low
INV003383,2025-06-01,Supermarket,Bakery,191,113,78,3.0,22.8,113.0,No,Cloudy,21,Overproduction,Yes,High
INV003384,2025-06-01,Supermarket,Fruits,215,119,96,5.0,5.8,119.0,No,Sunny,23,Overproduction,Yes,High
INV003385,2025-06-01,Cafeteria,Bakery,74,74,0,2.0,26.9,82.0,No,Sunny,0,No Waste,No,High
INV003386,2025-06-01,Cloud Kitchen,Bakery,145,137,8,3.0,23.9,137.0,Yes,Hot,1,Expired,No,Low
INV003387,2025-06-01,Cafeteria,Fruits,42,42,0,5.0,6.7,49.0,No,Cloudy,0,No Waste,No,Low
INV003388,2025-06-01,Cafeteria,Meat,62,61,1,2.0,2.7,61.0,No,Sunny,0,No Waste,No,Low
INV003389,2025-06-01,Cloud Kitchen,Fruits,96,90,6,7.0,6.7,90.0,No,Cloudy,1,Low Demand,No,Low
INV003390,2025-06-01,Cloud Kitchen,Prepared Food,116,116,0,1.0,18.5,119.0,No,Sunny,0,No Waste,No,Low
INV003391,2025-06-01,Restaurant,Vegetables,79,79,0,5.0,2.9,89.0,No,Cloudy,0,No Waste,No,Low
INV003392,2025-06-02,Restaurant,Prepared Food,79,64,15,1.0,17.0,64.0,No,Rainy,5,Expired,No,Medium
INV003393,2025-06-02,Cafeteria,Vegetables,53,44,9,3.0,12.0,44.0,No,Rainy,2,Low Demand,No,High
INV003394,2025-06-02,Cloud Kitchen,Dairy,135,83,52,10.0,4.3,83.0,No,Rainy,10,Overproduction,No,Medium
INV003395,2025-06-02,Cafeteria,Vegetables,59,59,0,6.0,5.2,75.0,Yes,Cloudy,0,No Waste,No,Low
INV003396,2025-06-02,Cafeteria,Fruits,62,62,0,6.0,13.9,64.0,No,Hot,0,No Waste,No,High
INV003397,2025-06-02,Restaurant,Fruits,125,75,50,4.0,3.5,75.0,No,Sunny,11,Overproduction,Yes,High
INV003398,2025-06-02,Cloud Kitchen,Vegetables,122,105,17,3.0,0.8,105.0,No,Hot,2,Expired,No,Low
INV003399,2025-06-02,Cafeteria,Vegetables,66,66,0,8.0,7.5,66.0,No,Cloudy,0,No Waste,No,Low
INV003400,2025-06-02,Cafeteria,Fruits,56,48,8,,4.6,48.0,No,Hot,1,Low Demand,No,Low
INV003401,2025-06-02,Supermarket,Bakery,216,152,64,2.0,17.2,152.0,No,Hot,22,Expired,No,High
INV003402,2025-06-02,Cloud Kitchen,Meat,113,85,28,4.0,2.9,85.0,No,Cloudy,5,Overproduction,No,Medium
INV003403,2025-06-02,Cafeteria,Fruits,54,54,0,7.0,3.5,68.0,No,Sunny,0,No Waste,No,Low
INV003404,2025-06-02,Supermarket,Dairy,238,183,55,9.0,7.5,183.0,No,Sunny,14,Storage Issue,Yes,Medium
INV003405,2025-06-02,Restaurant,Prepared Food,95,57,38,2.0,14.7,57.0,No,Rainy,15,Overproduction,,High
INV003406,2025-06-02,Restaurant,Dairy,102,90,12,6.0,5.4,90.0,Yes,Rainy,1,Low Demand,,Low
INV003407,2025-06-02,Supermarket,Fruits,132,132,0,4.0,5.1,148.0,No,Hot,0,No Waste,No,Low
INV003408,2025-06-02,Supermarket,Vegetables,186,165,21,5.0,8.0,165.0,No,Sunny,3,Storage Issue,Yes,Low
INV003409,2025-06-02,Cloud Kitchen,Meat,97,97,0,3.0,1.5,114.0,No,Cloudy,0,No Waste,No,Low
INV003410,2025-06-02,Restaurant,Prepared Food,119,113,6,1.0,10.5,113.0,Yes,Sunny,1,Expired,No,Low
INV003411,2025-06-02,Restaurant,Bakery,95,76,19,,21.3,76.0,Yes,Rainy,4,Low Demand,No,Medium
INV003412,2025-06-02,Restaurant,Fruits,86,64,22,7.0,4.5,64.0,No,Rainy,3,Low Demand,No,Medium
INV003413,2025-06-02,Supermarket,Vegetables,196,158,38,4.0,,158.0,Yes,Rainy,9,Expired,No,Medium
INV003414,2025-06-02,Cafeteria,Dairy,61,61,0,8.0,6.9,64.0,Yes,Rainy,0,No Waste,No,Low
INV003415,2025-06-02,Restaurant,Bakery,74,63,11,4.0,25.0,63.0,No,Cloudy,2,Low Demand,No,Low
INV003416,2025-06-02,Restaurant,Dairy,92,92,0,,3.1,96.0,Yes,Cloudy,0,No Waste,No,Low
INV003417,2025-06-03,Restaurant,Vegetables,90,57,33,6.0,7.6,57.0,No,Rainy,8,Low Demand,Yes,High
INV003418,2025-06-03,Restaurant,Dairy,80,80,0,12.0,6.0,87.0,No,Cloudy,0,No Waste,No,Low
INV003419,2025-06-03,Supermarket,Fruits,180,157,23,7.0,7.5,157.0,No,Hot,3,Overproduction,No,Low
INV003420,2025-06-03,Restaurant,Vegetables,102,98,4,,8.9,98.0,No,Sunny,0,No Waste,No,Low
INV003421,2025-06-03,Restaurant,Prepared Food,114,73,41,2.0,20.7,73.0,No,Cloudy,13,Overproduction,Yes,High
INV003422,2025-06-03,Restaurant,Prepared Food,102,102,0,2.0,24.8,147.0,Yes,Hot,0,No Waste,No,Low
INV003423,2025-06-03,Cloud Kitchen,Vegetables,107,66,41,8.0,3.5,66.0,No,Rainy,9,Low Demand,No,Low
INV003424,2025-06-03,Supermarket,Prepared Food,168,150,18,1.0,24.4,150.0,No,Sunny,7,Expired,No,Medium
INV003425,2025-06-03,Restaurant,Prepared Food,131,67,64,2.0,22.2,67.0,Yes,Rainy,22,Overproduction,No,High
INV003426,2025-06-03,Supermarket,Dairy,224,186,38,8.0,7.2,186.0,Yes,Sunny,6,Overproduction,Yes,Medium
INV003427,2025-06-03,Supermarket,Vegetables,157,157,0,5.0,4.2,,No,Sunny,0,No Waste,No,Low
INV003428,2025-06-03,Cafeteria,Fruits,59,59,0,1.0,11.2,131.0,Yes,Hot,0,No Waste,No,Low
INV003429,2025-06-03,Supermarket,Dairy,152,152,0,4.0,2.0,160.0,Yes,Sunny,0,No Waste,No,Low
INV003430,2025-06-03,Restaurant,Fruits,90,90,0,3.0,5.8,103.0,Yes,Sunny,0,No Waste,No,Low
INV003431,2025-06-03,Cloud Kitchen,Meat,95,95,0,1.0,2.5,113.0,No,Sunny,0,No Waste,No,Low
INV003432,2025-06-03,Supermarket,Fruits,160,127,33,6.0,9.5,127.0,No,Hot,6,Low Demand,Yes,Medium
INV003433,2025-06-03,Supermarket,Fruits,238,142,96,3.0,12.5,142.0,No,Sunny,36,Overproduction,Yes,High
INV003434,2025-06-03,Supermarket,Dairy,127,127,0,3.0,4.5,195.0,No,Hot,0,No Waste,No,Low
INV003435,2025-06-03,Supermarket,Dairy,158,157,1,7.0,3.5,157.0,Yes,Cloudy,0,No Waste,No,Low
INV003436,2025-06-03,Supermarket,Dairy,195,183,12,6.0,4.7,183.0,No,Cloudy,2,Low Demand,No,Low
INV003437,2025-06-03,Restaurant,Bakery,63,63,0,3.0,20.3,101.0,No,Sunny,0,No Waste,No,Low
INV003438,2025-06-03,Cloud Kitchen,Vegetables,89,77,12,6.0,11.5,77.0,No,Rainy,2,Low Demand,No,Medium
INV003439,2025-06-03,Cafeteria,Meat,89,89,0,3.0,2.2,90.0,No,Hot,0,No Waste,No,Low
INV003440,2025-06-04,Supermarket,Bakery,192,192,0,3.0,18.3,192.0,Yes,,0,No Waste,No,Low
INV003441,2025-06-04,Restaurant,Prepared Food,84,66,18,1.0,19.4,66.0,No,Rainy,5,Expired,No,Medium
INV003442,2025-06-04,Cloud Kitchen,Fruits,113,113,0,6.0,13.4,120.0,No,Sunny,0,No Waste,No,Low
INV003443,2025-06-04,Cloud Kitchen,Fruits,145,89,56,5.0,5.6,89.0,No,Sunny,13,Overproduction,Yes,High
INV003444,2025-06-04,Cloud Kitchen,Vegetables,106,103,3,7.0,6.3,103.0,No,Sunny,0,No Waste,No,Low
INV003445,2025-06-04,Restaurant,Dairy,90,90,0,9.0,6.3,127.0,Yes,Sunny,0,No Waste,No,Low
INV003446,2025-06-04,Supermarket,Fruits,173,173,0,3.0,4.4,191.0,No,Sunny,0,No Waste,No,Medium
INV003447,2025-06-04,Supermarket,Prepared Food,164,164,0,3.0,19.6,188.0,Yes,Sunny,0,No Waste,No,Low
INV003448,2025-06-04,Supermarket,Dairy,161,161,0,2.0,2.4,188.0,No,Sunny,0,No Waste,No,Low
INV003449,2025-06-04,Restaurant,Dairy,88,88,0,7.0,1.1,103.0,No,Sunny,0,No Waste,No,Low
INV003450,2025-06-04,Supermarket,Prepared Food,206,137,69,1.0,23.5,137.0,Yes,Rainy,25,Expired,No,High
INV003451,2025-06-04,Restaurant,Prepared Food,72,72,0,2.0,27.1,109.0,No,Sunny,0,No Waste,No,Low
INV003452,2025-06-04,Supermarket,Fruits,188,142,46,5.0,11.5,142.0,No,Cloudy,9,Storage Issue,No,Medium
INV003453,2025-06-04,Supermarket,Vegetables,158,158,0,5.0,7.2,268.0,Yes,Hot,0,No Waste,No,Low
INV003454,2025-06-04,Supermarket,Prepared Food,158,157,1,1.0,22.5,157.0,No,Sunny,0,No Waste,No,Low
INV003455,2025-06-04,Restaurant,Meat,84,84,0,4.0,2.9,119.0,No,Cloudy,0,No Waste,No,Low
INV003456,2025-06-05,Restaurant,Vegetables,87,82,5,8.0,4.4,82.0,No,Hot,1,Low Demand,No,Low
INV003457,2025-06-05,Restaurant,Prepared Food,95,78,17,2.0,16.8,78.0,No,Rainy,5,Expired,No,Medium
INV003458,2025-06-05,Restaurant,Prepared Food,78,62,16,,5.3,62.0,No,Sunny,2,Low Demand,No,Medium
INV003459,2025-06-05,Restaurant,Dairy,74,57,17,7.0,6.4,57.0,No,Rainy,2,Low Demand,No,Medium
INV003460,2025-06-05,Cafeteria,Dairy,72,72,0,9.0,3.1,80.0,Yes,Hot,0,No Waste,No,Low
INV003461,2025-06-05,Restaurant,Fruits,93,71,22,5.0,11.1,71.0,No,Sunny,6,Low Demand,No,Medium
INV003462,2025-06-05,Cafeteria,Dairy,67,54,13,5.0,0.6,54.0,No,Sunny,2,Low Demand,No,Medium
INV003463,2025-06-05,Restaurant,Fruits,77,77,0,9.0,-0.4,95.0,No,Hot,0,No Waste,No,Low
INV003464,2025-06-05,Restaurant,Vegetables,77,77,0,2.0,9.0,132.0,Yes,Cloudy,0,No Waste,No,Low
INV003465,2025-06-05,Cloud Kitchen,Fruits,139,131,8,7.0,7.6,131.0,Yes,Hot,1,Low Demand,No,Low
INV003466,2025-06-05,Supermarket,Fruits,157,157,0,2.0,4.1,227.0,No,Sunny,0,No Waste,No,Low
INV003467,2025-06-05,Cloud Kitchen,Bakery,153,89,64,4.0,22.8,89.0,Yes,Rainy,18,Overproduction,Yes,High
INV003468,2025-06-05,Restaurant,Vegetables,159,130,29,1.0,0.8,130.0,Yes,Sunny,8,Expired,No,Medium
INV003469,2025-06-05,Cloud Kitchen,Vegetables,145,109,36,5.0,4.8,109.0,No,Hot,8,Low Demand,No,Medium
INV003470,2025-06-05,Supermarket,Prepared Food,116,116,0,2.0,11.6,139.0,No,Sunny,0,No Waste,No,Low
INV003471,2025-06-05,Cloud Kitchen,Vegetables,88,66,22,9.0,1.9,66.0,No,Rainy,3,Low Demand,No,Medium
INV003472,2025-06-05,Restaurant,Meat,106,79,27,7.0,3.5,79.0,Yes,Cloudy,2,Low Demand,No,Low
INV003473,2025-06-05,Cafeteria,Fruits,68,52,16,7.0,9.7,52.0,No,Cloudy,2,Low Demand,No,Medium
INV003474,2025-06-05,Restaurant,Prepared Food,120,109,11,1.0,8.5,109.0,Yes,Sunny,3,Expired,No,Medium
INV003475,2025-06-05,Restaurant,Prepared Food,71,61,10,2.0,18.7,61.0,No,Rainy,2,Low Demand,No,Medium
INV003476,2025-06-05,Cloud Kitchen,Fruits,100,100,0,5.0,13.2,135.0,No,Sunny,0,No Waste,No,Low
INV003477,2025-06-05,Cafeteria,Bakery,75,65,10,3.0,24.1,65.0,No,Hot,2,Low Demand,No,High
INV003478,2025-06-05,Restaurant,Dairy,97,61,36,6.0,2.1,61.0,No,Sunny,8,Overproduction,Yes,Medium
INV003479,2025-06-05,Cafeteria,Vegetables,38,38,0,7.0,5.6,43.0,No,Sunny,0,No Waste,No,Low
INV003480,2025-06-06,Restaurant,Prepared Food,110,110,0,1.0,15.8,110.0,Yes,Sunny,0,No Waste,No,High
INV003481,2025-06-06,Cloud Kitchen,Bakery,94,94,0,3.0,25.8,125.0,No,Sunny,0,No Waste,No,Low
INV003482,2025-06-06,Cafeteria,Prepared Food,65,45,20,2.0,18.7,45.0,No,Sunny,4,Low Demand,Yes,Medium
INV003483,2025-06-06,Restaurant,Vegetables,93,50,43,8.0,9.9,50.0,No,Rainy,7,Overproduction,Yes,Medium
INV003484,2025-06-06,Supermarket,Bakery,149,149,0,2.0,13.0,152.0,No,Cloudy,0,No Waste,No,Low
INV003485,2025-06-06,Restaurant,Bakery,104,98,6,3.0,22.5,98.0,No,Hot,1,Low Demand,No,Low
INV003486,2025-06-06,Supermarket,Vegetables,178,141,37,7.0,10.4,141.0,No,Rainy,9,Storage Issue,Yes,Medium
INV003487,2025-06-06,Restaurant,Bakery,108,56,52,1.0,23.3,56.0,No,Rainy,22,Overproduction,Yes,High
INV003488,2025-06-06,Cafeteria,Vegetables,64,53,11,5.0,6.3,53.0,No,Sunny,2,Low Demand,No,Medium
INV003489,2025-06-06,Supermarket,Dairy,145,145,0,4.0,2.5,149.0,No,Cloudy,0,No Waste,No,Low
INV003490,2025-06-06,Restaurant,Prepared Food,119,75,44,1.0,18.7,75.0,No,Cloudy,19,Expired,No,High
INV003491,2025-06-06,Restaurant,Bakery,101,50,51,3.0,23.5,50.0,No,Rainy,20,Overproduction,Yes,High
INV003492,2025-06-06,Supermarket,Meat,146,143,3,5.0,5.8,143.0,No,Sunny,0,No Waste,No,Low
INV003493,2025-06-06,Cafeteria,Dairy,83,63,20,7.0,-0.0,63.0,No,Sunny,3,Low Demand,No,Medium
INV003494,2025-06-06,Supermarket,Meat,191,191,0,,-2.0,206.0,No,Sunny,0,No Waste,No,Low
INV003495,2025-06-06,Cloud Kitchen,Bakery,109,99,10,3.0,23.5,99.0,No,Cloudy,2,Expired,No,Low
INV003496,2025-06-06,Supermarket,Meat,196,87,109,4.0,1.2,87.0,No,Rainy,30,Overproduction,Yes,High
INV003497,2025-06-06,Cloud Kitchen,Vegetables,123,113,10,5.0,4.0,113.0,Yes,Cloudy,2,Expired,No,Low
INV003498,2025-06-06,Restaurant,Prepared Food,77,67,10,2.0,13.7,67.0,No,Hot,2,Low Demand,No,Medium
INV003499,2025-06-06,Cloud Kitchen,Fruits,108,108,0,3.0,5.7,122.0,No,Sunny,0,No Waste,No,Low
INV003500,2025-06-06,Cloud Kitchen,Vegetables,131,118,13,5.0,9.6,118.0,No,Cloudy,2,Storage Issue,No,Low
INV003501,2025-06-07,Restaurant,Prepared Food,67,67,0,2.0,20.4,91.0,No,Sunny,0,No Waste,No,Low
INV003502,2025-06-07,Supermarket,Bakery,212,141,71,4.0,25.4,141.0,No,Sunny,22,Expired,No,High
INV003503,2025-06-07,Restaurant,Bakery,82,81,1,2.0,25.2,81.0,No,Sunny,0,No Waste,No,Low
INV003504,2025-06-07,Cafeteria,Vegetables,66,66,0,5.0,7.8,72.0,Yes,Sunny,0,No Waste,No,Low
INV003505,2025-06-07,Cafeteria,Fruits,54,54,0,5.0,6.7,,No,Sunny,0,No Waste,No,Low
INV003506,2025-06-07,Cafeteria,Vegetables,50,50,0,6.0,4.8,74.0,No,Sunny,0,No Waste,No,Low
INV003507,2025-06-07,Supermarket,Prepared Food,161,161,0,1.0,19.8,161.0,Yes,Cloudy,0,No Waste,No,Low
INV003508,2025-06-07,Cloud Kitchen,Meat,100,100,0,1.0,3.3,104.0,No,Cloudy,0,No Waste,No,Low
INV003509,2025-06-07,Supermarket,Fruits,146,146,0,2.0,11.1,,No,Hot,0,No Waste,No,Low
INV003510,2025-06-07,Supermarket,Fruits,164,125,39,4.0,4.3,125.0,No,Cloudy,7,Expired,No,Medium
INV003511,2025-06-07,Restaurant,Vegetables,120,72,48,5.0,9.9,72.0,No,Sunny,14,Overproduction,No,High
INV003512,2025-06-07,Restaurant,Dairy,98,63,35,5.0,2.2,63.0,No,Sunny,7,Overproduction,Yes,Medium
INV003513,2025-06-07,Supermarket,Meat,209,102,107,1.0,4.3,102.0,No,Rainy,55,Overproduction,Yes,High
INV003514,2025-06-07,Supermarket,Meat,236,141,95,7.0,-0.3,141.0,No,Sunny,18,Overproduction,No,Medium
INV003515,2025-06-07,Restaurant,Meat,82,75,7,3.0,1.6,75.0,No,Cloudy,1,Low Demand,No,Low
INV003516,2025-06-07,Cloud Kitchen,Vegetables,111,73,38,8.0,1.9,73.0,No,Rainy,7,Overproduction,No,Medium
INV003517,2025-06-07,Supermarket,Prepared Food,221,131,90,2.0,13.8,131.0,No,Cloudy,28,Overproduction,Yes,High
INV003518,2025-06-07,Restaurant,Fruits,67,66,1,5.0,11.8,66.0,No,Hot,0,No Waste,No,Low
INV003519,2025-06-07,Restaurant,Prepared Food,72,72,0,1.0,25.1,94.0,No,Sunny,0,No Waste,No,Low
INV003520,2025-06-08,Cloud Kitchen,Bakery,152,128,24,6.0,19.2,128.0,Yes,,2,Low Demand,No,Low
INV003521,2025-06-08,Supermarket,Meat,128,128,0,2.0,3.1,128.0,No,Cloudy,0,No Waste,No,Low
INV003522,2025-06-08,Cafeteria,Vegetables,60,60,0,4.0,6.9,70.0,Yes,Rainy,0,No Waste,No,Low
INV003523,2025-06-08,Cloud Kitchen,Prepared Food,109,109,0,3.0,16.2,109.0,No,Hot,0,No Waste,No,Low
INV003524,2025-06-08,Cloud Kitchen,Fruits,126,93,33,3.0,11.9,93.0,No,Sunny,10,Low Demand,No,Medium
INV003525,2025-06-08,Cloud Kitchen,Fruits,91,69,22,1.0,5.6,69.0,No,Rainy,7,Expired,No,High
INV003526,2025-06-08,Cloud Kitchen,Vegetables,87,87,0,8.0,5.1,101.0,No,Sunny,0,No Waste,No,Low
INV003527,2025-06-08,Cafeteria,Dairy,57,51,6,10.0,4.8,51.0,No,Sunny,1,Low Demand,No,Low
